timestamp,dataset,model,model_type,protocol,n,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,f1_mean,f1_std,auc_mean,auc_std,train_accuracy_mean,train_accuracy_std,val_accuracy_mean,val_accuracy_std,cog_paradigm,target_fs,cache,output_dir,epochs,batch_size,lr,weight_decay,seed,target_adapt,augment,artifact_z,eegnet_temporal_filters,eegnet_spatial_filters,eegnet_dropout,eegnet_avgpool_factor,val_size,single_val_size,test_size,bfgcn_kadj,bfgcn_num_out,bfgcn_att_hidden,bfgcn_classifier_hidden,bfgcn_avgpool,bfgcn_dropout,bfgcn_domain_weight,patience,conformer_emb_size,conformer_depth,conformer_num_heads,conformer_dropout,conformer_classifier_hidden,mdtn_hidden_dim,mdtn_k_length,mdtn_graph_k,mdtn_num_heads,mdtn_dropout,mdtn_lambda_match,mdtn_alpha,mdtn_beta,mdtn_l1_weight,mdtn_max_iter,single_folds,svm_kernel,svm_c,svm_gamma,svm_class_weight,tahag_dropout,tahag_domain_weight,tahag_mmd_weight,tahag_adaptive,tahag_attention,svm_estimator,svm_probability,svm_max_iter,lsccn_latent_dim,lsccn_routing_iters,lsccn_recon_weight,lsccn_kl_weight,recurrent_hidden,recurrent_layers,recurrent_dropout,transformer_d_model,transformer_heads,transformer_layers,transformer_ff,transformer_dropout,shallow_filters,shallow_kernel,shallow_pool,shallow_dropout,mdtn_num_nodes,mdtn_kernel_length,mdtn_cheby_order,mdtn_marginal_weight,mdtn_conditional_weight,mstgc_temporal_hidden,mstgc_graph_hidden,mstgc_fusion_dim,mstgc_kernel_length,mstgc_num_heads,mstgc_cheby_order,mstgc_dropout,mstgc_num_nodes,min_split_windows,min_class_windows,allow_incomplete_splits,target_adapt_requested,val_stat_refit,mstgc_architecture,mstgc_graph_k,mstgc_time_points,mstgc_kernel_samples,mstgc_graph_mode,mstgc_shrinkage,mstgc_representation,refit_batch_size,target_refit_scope,mstgc_temporal_mode,mstgc_temporal_kernels,model_parameters,mstgc_graph_density,mstgc_graph_actual_density_mean,temporal_filters,spatial_filters,subspacedims,temp_kernel
2026-07-09 16:15:14,eegmat,mstgc_wo_dta,mstgc_wo_dta,single_session,36,0.9733796296296298,0.0615223357441381,0.9733796296296297,0.0615223357441381,0.9730743013472484,0.0624830272806822,0.9868827160493828,0.057043027755205,0.9993224932249324,0.0028330571237283,0.9652777777777778,0.1184807934337815,,250.0,outputs/cache/eegmat_single_session_all_s1_250hz_1s.npz,outputs/eegmat_single_session_mstgc_wo_dta,30,64,0.001,0.0001,42,True,True,,,,,,0.2,0.125,0.2,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,128.0,16.0,4.0,3.0,0.5,0.0,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,
2026-07-09 16:17:10,eegmat,mstgc_wo_cheb,mstgc_wo_cheb,single_session,36,0.9780092592592592,0.0593333593424828,0.9780092592592592,0.0593333593424828,0.9779020697498958,0.0597208069125758,0.992091049382716,0.0333313812993984,0.999661246612466,0.0020325203252032,0.9861111111111112,0.0422577127364258,,250.0,outputs/cache/eegmat_single_session_all_s1_250hz_1s.npz,outputs/eegmat_single_session_mstgc_wo_cheb,30,64,0.001,0.0001,42,True,True,,,,,,0.2,0.125,0.2,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,128.0,16.0,4.0,3.0,0.5,0.0,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,
2026-07-09 16:18:46,eegmat,mstgc_wo_spddsbn,mstgc_wo_spddsbn,single_session,36,0.9780092592592592,0.0686361691919092,0.9780092592592592,0.0686361691919092,0.977787301265562,0.0695989201122593,0.9897762345679012,0.0472305697311304,0.9908536585365854,0.047220257286718,0.9861111111111112,0.0580776710364308,,250.0,outputs/cache/eegmat_single_session_all_s1_250hz_1s.npz,outputs/eegmat_single_session_mstgc_wo_spddsbn,30,64,0.001,0.0001,42,False,True,,,,,,0.2,0.125,0.2,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,128.0,16.0,4.0,3.0,0.5,0.0,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,
2026-07-09 16:30:09,eegmat,mstgc_dta_ce,mstgc_dta_ce,loso,36,0.6747337353020304,0.1605667372421935,0.6745580070134425,0.1602236669403044,0.6465496410719487,0.1870369925220076,0.7509684070394183,0.2168581972523601,0.7578492800703145,0.0204647801391498,0.7424433948642442,0.0359078085190937,,250.0,outputs/cache/eegmat_loso_all_s1_250hz_1s.npz,outputs/eegmat_loso_mstgc_dta_ce,30,64,0.001,0.0001,42,False,True,,,,,,0.2,0.125,0.2,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,128.0,16.0,4.0,3.0,0.5,0.0,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,
2026-07-09 16:46:29,eegmat,mstgc_dta_cheb_ce,mstgc_dta_cheb_ce,loso,36,0.6617825096140151,0.1493621398649179,0.661742104465658,0.1491305615553518,0.6310526417105615,0.1780623681508971,0.7526792865337576,0.2057688729418546,0.7720421829226383,0.0215781538218047,0.7429469392208244,0.0325012128417232,,250.0,outputs/cache/eegmat_loso_all_s1_250hz_1s.npz,outputs/eegmat_loso_mstgc_dta_cheb_ce,30,64,0.001,0.0001,42,False,True,,,,,,0.2,0.125,0.2,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,128.0,16.0,4.0,3.0,0.5,0.0,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,
2026-07-09 17:14:56,eegmat,mstgc_dta_cheb_eudsbn,mstgc_dta_cheb_eudsbn,loso,36,0.675671398502904,0.1638749807959936,0.6758589572915991,0.1638402217603257,0.6505794216415011,0.1877807965819922,0.7487514070177717,0.2078558004903106,0.729045310431246,0.0168923006397551,0.7356676213896803,0.0437082603948935,,250.0,outputs/cache/eegmat_loso_all_s1_250hz_1s.npz,outputs/eegmat_loso_mstgc_dta_cheb_eudsbn,30,64,0.001,0.0001,42,True,True,,,,,,0.2,0.125,0.2,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,128.0,16.0,4.0,3.0,0.5,0.0,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,
2026-07-09 17:31:14,eegmat,mstgc_dta_cheb_spdbn,mstgc_dta_cheb_spdbn,loso,36,0.6911547104717592,0.1816837359011121,0.6920464261748598,0.1815104937015785,0.6549632816740643,0.2214742532496806,0.8050016775981125,0.2234432677982601,0.8318098152754605,0.0247914486274517,0.7508306074032637,0.0349642134818592,,250.0,outputs/cache/eegmat_loso_all_s1_250hz_1s.npz,outputs/eegmat_loso_mstgc_dta_cheb_spdbn,30,64,0.001,0.0001,42,False,True,,,,,,0.2,0.125,0.2,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,128.0,16.0,4.0,3.0,0.5,0.0,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,
2026-07-09 18:38:19,eegmat,ms_tgc_spddsbn,ms_tgc_spddsbn,loso,36,0.7242993242494737,0.1936509067706958,0.7240789445202069,0.1937184528570532,0.7201535433593834,0.1977854268643669,0.7748438751434077,0.2243669258321126,0.8811299105740671,0.043982500554758,0.5332622147242958,0.0704467235831318,,250.0,outputs/cache/eegmat_loso_all_s1_250hz_1s.npz,outputs/eegmat_loso_ms_tgc_spddsbn,30,64,0.001,0.0001,42,True,True,,,,,,0.2,0.125,0.2,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,128.0,16.0,4.0,3.0,0.5,0.0,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,
2026-07-09 19:46:19,eegmat,mstgc_wo_dta,mstgc_wo_dta,loso,36,0.7285366123850671,0.1904513072419938,0.7283684546615582,0.1902762336194967,0.7267673721044656,0.1928236125229733,0.7873118113730331,0.2148799593694835,0.8839676400029398,0.042286494346028,0.5310019104172616,0.0742757766520175,,250.0,outputs/cache/eegmat_loso_all_s1_250hz_1s.npz,outputs/eegmat_loso_mstgc_wo_dta,30,64,0.001,0.0001,42,True,True,,,,,,0.2,0.125,0.2,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,128.0,16.0,4.0,3.0,0.5,0.0,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,
2026-07-09 20:47:59,eegmat,mstgc_wo_cheb,mstgc_wo_cheb,loso,36,0.7422257038408584,0.1968204964066781,0.7420636080264952,0.1966104411133002,0.7386615895721029,0.2012048065918437,0.7907742927029894,0.2281844881861024,0.8697777588048364,0.0364511690067222,0.5510986437041052,0.074977057745931,,250.0,outputs/cache/eegmat_loso_all_s1_250hz_1s.npz,outputs/eegmat_loso_mstgc_wo_cheb,30,64,0.001,0.0001,42,True,True,,,,,,0.2,0.125,0.2,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,128.0,16.0,4.0,3.0,0.5,0.0,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,
2026-07-09 21:01:31,eegmat,mstgc_wo_spddsbn,mstgc_wo_spddsbn,loso,36,0.6746466948361265,0.1750665845545814,0.6745899354936469,0.1750108116444421,0.6381645243863746,0.2017164385456695,0.7967470831439271,0.2110131090440321,0.7705577965565209,0.0494559599823703,0.7381200276866436,0.0406294845628701,,250.0,outputs/cache/eegmat_loso_all_s1_250hz_1s.npz,outputs/eegmat_loso_mstgc_wo_spddsbn,30,64,0.001,0.0001,42,False,True,,,,,,0.2,0.125,0.2,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,128.0,16.0,4.0,3.0,0.5,0.0,2.0,2.0,False,,,,,,,,,,,,,,,,,,,,
2026-07-14 17:10:40,stew,ms_tgc_spddsbn,ms_tgc_spddsbn,single_session,48,0.8302083333333332,0.1321604552572597,0.8302083333333333,0.1321604552572597,0.8227860721069225,0.1495104616433762,0.8970370370370371,0.1182277263985872,0.9105158730158732,0.1075701637071002,0.8465277777777778,0.127855485673107,,128.0,outputs/cache/stew_single_session_all_s1_128hz_1s.npz,outputs/mstgc_v2/stew_single_session_ms_tgc_spddsbn,30,64,0.001,0.0001,42,False,True,,,,,,0.2,0.125,0.2,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,128.0,16.0,4.0,3.0,0.5,0.0,2.0,2.0,False,True,False,shared_channel_graph_spd_v2,4.0,64.0,16.0,adaptive,,,,,,,,,,,,,
2026-07-14 17:15:23,stew,mstgc_graph_prior,mstgc_graph_prior,single_session,48,0.8319444444444444,0.1356550229957866,0.8319444444444445,0.1356550229957866,0.8294070749674379,0.1393598493331699,0.8957407407407407,0.1267654074378985,0.9117063492063492,0.0913595142640373,0.8472222222222222,0.1261979632400061,,128.0,outputs/cache/stew_single_session_all_s1_128hz_1s.npz,outputs/mstgc_v2/stew_single_session_mstgc_graph_prior,30,64,0.001,0.0001,42,False,True,,,,,,0.2,0.125,0.2,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,128.0,16.0,4.0,3.0,0.5,0.0,2.0,2.0,False,True,False,shared_channel_graph_spd_v2,4.0,64.0,16.0,prior,,,,,,,,,,,,,
2026-07-14 17:20:01,stew,mstgc_graph_plv,mstgc_graph_plv,single_session,48,0.829861111111111,0.138249711260149,0.829861111111111,0.138249711260149,0.8249485514160625,0.1469178235353962,0.8972222222222221,0.1248280140710678,0.9069444444444444,0.1016815171220281,0.8361111111111112,0.1343636316135955,,128.0,outputs/cache/stew_single_session_all_s1_128hz_1s.npz,outputs/mstgc_v2/stew_single_session_mstgc_graph_plv,30,64,0.001,0.0001,42,False,True,,,,,,0.2,0.125,0.2,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,128.0,16.0,4.0,3.0,0.5,0.0,2.0,2.0,False,True,False,shared_channel_graph_spd_v2,4.0,64.0,16.0,plv,,,,,,,,,,,,,
2026-07-14 17:25:41,stew,mstgc_graph_multigraph,mstgc_graph_multigraph,single_session,48,0.8350694444444443,0.1297952371448983,0.8350694444444445,0.1297952371448983,0.830878215971274,0.1384155946869714,0.9006944444444445,0.1129480832220985,0.935813492063492,0.0812883521284738,0.8458333333333333,0.1223537869155541,,128.0,outputs/cache/stew_single_session_all_s1_128hz_1s.npz,outputs/mstgc_v2/stew_single_session_mstgc_graph_multigraph,30,64,0.001,0.0001,42,False,True,,,,,,0.2,0.125,0.2,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,128.0,16.0,4.0,3.0,0.5,0.0,2.0,2.0,False,True,False,shared_channel_graph_spd_v2,4.0,64.0,16.0,multigraph,,,,,,,,,,,,,
2026-07-14 17:27:20,eegmat,ms_tgc_spddsbn,ms_tgc_spddsbn,single_session,36,0.6886574074074074,0.1319444444444444,0.6886574074074074,0.1319444444444444,0.6640883283086898,0.1656191400983646,0.7826003086419753,0.1487734560934754,0.8203056126946813,0.1371803317162374,0.7129629629629629,0.1852116383222653,,250.0,outputs/cache/eegmat_single_session_all_s1_250hz_1s.npz,outputs/mstgc_v2/eegmat_single_session_ms_tgc_spddsbn,30,64,0.001,0.0001,42,False,True,,,,,,0.2,0.125,0.2,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,128.0,16.0,4.0,3.0,0.5,0.0,2.0,2.0,False,True,False,shared_channel_graph_spd_v2,4.0,64.0,31.0,adaptive,,,,,,,,,,,,,
2026-07-14 17:28:54,eegmat,mstgc_graph_prior,mstgc_graph_prior,single_session,36,0.675925925925926,0.1497720195775049,0.675925925925926,0.1497720195775048,0.6517949190086196,0.1763233139187012,0.7611882716049384,0.1698949723690856,0.8067799653900152,0.1385342959450262,0.6851851851851852,0.2022797755183998,,250.0,outputs/cache/eegmat_single_session_all_s1_250hz_1s.npz,outputs/mstgc_v2/eegmat_single_session_mstgc_graph_prior,30,64,0.001,0.0001,42,False,True,,,,,,0.2,0.125,0.2,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,128.0,16.0,4.0,3.0,0.5,0.0,2.0,2.0,False,True,False,shared_channel_graph_spd_v2,4.0,64.0,31.0,prior,,,,,,,,,,,,,
2026-07-14 17:30:31,eegmat,mstgc_graph_plv,mstgc_graph_plv,single_session,36,0.6666666666666667,0.1408590424547527,0.6666666666666667,0.1408590424547527,0.638272219556519,0.1700748351173875,0.7594521604938271,0.1716046978883462,0.8041842165409605,0.1389633855708553,0.6759259259259259,0.2207291108757679,,250.0,outputs/cache/eegmat_single_session_all_s1_250hz_1s.npz,outputs/mstgc_v2/eegmat_single_session_mstgc_graph_plv,30,64,0.001,0.0001,42,False,True,,,,,,0.2,0.125,0.2,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,128.0,16.0,4.0,3.0,0.5,0.0,2.0,2.0,False,True,False,shared_channel_graph_spd_v2,4.0,64.0,31.0,plv,,,,,,,,,,,,,
2026-07-14 17:32:24,eegmat,mstgc_graph_multigraph,mstgc_graph_multigraph,single_session,36,0.6956018518518519,0.1383073141208729,0.6956018518518517,0.1383073141208728,0.6729811979053982,0.1649593224553033,0.7719907407407406,0.1541380639847258,0.8395125216312403,0.1427998414305623,0.7083333333333335,0.1926218435255321,,250.0,outputs/cache/eegmat_single_session_all_s1_250hz_1s.npz,outputs/mstgc_v2/eegmat_single_session_mstgc_graph_multigraph,30,64,0.001,0.0001,42,False,True,,,,,,0.2,0.125,0.2,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,128.0,16.0,4.0,3.0,0.5,0.0,2.0,2.0,False,True,False,shared_channel_graph_spd_v2,4.0,64.0,31.0,multigraph,,,,,,,,,,,,,
2026-07-16 02:24:13,stew,mstgc_mean_ce,mstgc_mean_ce,single_session,48,0.8184027777777777,0.124969953047509,0.8184027777777777,0.124969953047509,0.8153616362824385,0.1291915079414252,0.8876851851851851,0.1196356067374576,0.862797619047619,0.0957869506463259,0.8368055555555557,0.1272066845065004,,128.0,outputs/cache/stew_single_session_all_s1_128hz_1s.npz,outputs/stew_single_session_mstgc_mean_ce,30,64,0.001,0.0001,42,False,True,,,,,,0.2,0.125,0.2,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,128.0,16.0,4.0,3.0,0.5,0.0,2.0,2.0,False,False,False,shared_channel_graph_augmented_spd_v3,4.0,64.0,16.0,adaptive,0.1,mean,,,,,,,,,,,
2026-07-16 02:29:57,stew,mstgc_cov_spddsbn,mstgc_cov_spddsbn,single_session,48,0.8277777777777778,0.138564633310282,0.8277777777777778,0.138564633310282,0.8258742879985518,0.1407914030724191,0.891574074074074,0.1205280896762894,0.9031746031746032,0.0898170053501739,0.8326388888888889,0.1276241496028856,,128.0,outputs/cache/stew_single_session_all_s1_128hz_1s.npz,outputs/stew_single_session_mstgc_cov_spddsbn,30,64,0.001,0.0001,42,False,True,,,,,,0.2,0.125,0.2,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,128.0,16.0,4.0,3.0,0.5,0.0,2.0,2.0,False,True,False,shared_channel_graph_augmented_spd_v3,4.0,64.0,16.0,adaptive,0.1,covariance,,,,,,,,,,,
2026-07-16 02:36:19,stew,ms_tgc_spddsbn,ms_tgc_spddsbn,single_session,48,0.8465277777777778,0.1244827754627877,0.8465277777777778,0.1244827754627877,0.844290297816448,0.127612865508598,0.9168055555555554,0.1038314148044268,0.925793650793651,0.0658865437784305,0.8472222222222222,0.1198567571644697,,128.0,outputs/cache/stew_single_session_all_s1_128hz_1s.npz,outputs/stew_single_session_ms_tgc_spddsbn,30,64,0.001,0.0001,42,False,True,,,,,,0.2,0.125,0.2,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,128.0,16.0,4.0,3.0,0.5,0.0,2.0,2.0,False,True,False,shared_channel_graph_augmented_spd_v3,4.0,64.0,16.0,adaptive,0.1,augmented,,,,,,,,,,,
2026-07-16 02:41:08,stew,mstgc_graph_prior,mstgc_graph_prior,single_session,48,0.8246527777777778,0.1241038602320954,0.8246527777777778,0.1241038602320954,0.8220179718243101,0.127937557404461,0.893773148148148,0.1130415610051933,0.8884920634920634,0.0866816588195914,0.8250000000000001,0.1265097946104874,,128.0,outputs/cache/stew_single_session_all_s1_128hz_1s.npz,outputs/stew_single_session_mstgc_graph_prior,30,64,0.001,0.0001,42,False,True,,,,,,0.2,0.125,0.2,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,128.0,16.0,4.0,3.0,0.5,0.0,2.0,2.0,False,True,False,shared_channel_graph_augmented_spd_v3,4.0,64.0,16.0,prior,0.1,augmented,,,,,,,,,,,
2026-07-16 02:45:52,stew,mstgc_graph_plv,mstgc_graph_plv,single_session,48,0.8156249999999999,0.1245040397343213,0.8156249999999999,0.1245040397343214,0.8132549164095803,0.1275864303360842,0.8944212962962963,0.1078688873229424,0.8814484126984127,0.0848330222202868,0.8277777777777778,0.1183682064952606,,128.0,outputs/cache/stew_single_session_all_s1_128hz_1s.npz,outputs/stew_single_session_mstgc_graph_plv,30,64,0.001,0.0001,42,False,True,,,,,,0.2,0.125,0.2,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,128.0,16.0,4.0,3.0,0.5,0.0,2.0,2.0,False,True,False,shared_channel_graph_augmented_spd_v3,4.0,64.0,16.0,plv,0.1,augmented,,,,,,,,,,,
2026-07-16 02:54:06,stew,mstgc_graph_multigraph,mstgc_graph_multigraph,single_session,48,0.8746527777777778,0.1002944591011823,0.8746527777777778,0.1002944591011823,0.873455571328953,0.1016361677761851,0.9459722222222222,0.0635238828153889,0.9615079365079364,0.0401645831654371,0.8770833333333333,0.1078823126402778,,128.0,outputs/cache/stew_single_session_all_s1_128hz_1s.npz,outputs/stew_single_session_mstgc_graph_multigraph,30,64,0.001,0.0001,42,False,True,,,,,,0.2,0.125,0.2,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,128.0,16.0,4.0,3.0,0.5,0.0,2.0,2.0,False,True,False,shared_channel_graph_augmented_spd_v3,4.0,64.0,16.0,multigraph,0.1,augmented,,,,,,,,,,,
2026-07-16 02:59:54,stew,mstgc_wo_channel_attention,mstgc_wo_channel_attention,single_session,48,0.8465277777777778,0.1364857102182299,0.8465277777777778,0.1364857102182299,0.8445957469138611,0.1391772963565395,0.9032407407407408,0.1333065050497956,0.9129960317460316,0.0841735874498324,0.8388888888888889,0.121910197025072,,128.0,outputs/cache/stew_single_session_all_s1_128hz_1s.npz,outputs/stew_single_session_mstgc_wo_channel_attention,30,64,0.001,0.0001,42,False,True,,,,,,0.2,0.125,0.2,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,128.0,16.0,4.0,3.0,0.5,0.0,2.0,2.0,False,True,False,shared_channel_graph_augmented_spd_v3,4.0,64.0,16.0,adaptive,0.1,augmented,,,,,,,,,,,
2026-07-16 04:16:30,stew,mstgc_mean_ce,mstgc_mean_ce,loso,48,0.7877777777777778,0.1009162125443415,0.7877777777777778,0.1009162125443415,0.7794527469232042,0.1123802501646453,0.8848546296296296,0.0801179384083946,0.8305855855855856,0.0132118263571294,0.7687569444444445,0.0146746818175393,,128.0,outputs/cache/stew_loso_all_s1_128hz_1s.npz,outputs/stew_loso_mstgc_mean_ce,30,64,0.001,0.0001,42,False,True,,,,,,0.2,0.125,0.2,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,128.0,16.0,4.0,3.0,0.5,0.0,2.0,2.0,False,False,False,shared_channel_graph_augmented_spd_v3,4.0,64.0,16.0,adaptive,0.1,mean,,,,,,,,,,,
2026-07-16 09:01:34,stew,mstgc_mean_ce,mstgc_mean_ce,single_session,48,0.8177083333333334,0.1248358851730957,0.8177083333333334,0.1248358851730957,0.8146285705665325,0.1290718390481074,0.887638888888889,0.1196182143536192,0.862797619047619,0.0953882112261893,0.8354166666666667,0.1281632842243356,,128.0,outputs/cache/stew_single_session_all_s1_128hz_1s.npz,outputs/stew_single_session_mstgc_mean_ce,30,64,0.001,0.0001,42,False,True,,,,,,0.2,0.125,0.2,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,128.0,16.0,4.0,3.0,0.5,0.0,2.0,2.0,False,False,False,shared_channel_graph_augmented_spd_v3,4.0,64.0,16.0,adaptive,0.1,mean,16.0,,,,,,,,,,
2026-07-16 09:06:53,stew,mstgc_cov_spddsbn,mstgc_cov_spddsbn,single_session,48,0.8277777777777778,0.1412680388001688,0.8277777777777778,0.1412680388001689,0.8265403303941703,0.1426463481448916,0.8917824074074074,0.1202260675008365,0.9026785714285716,0.0903182445275778,0.8229166666666666,0.1281171615834451,,128.0,outputs/cache/stew_single_session_all_s1_128hz_1s.npz,outputs/stew_single_session_mstgc_cov_spddsbn,30,64,0.001,0.0001,42,True,True,,,,,,0.2,0.125,0.2,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,128.0,16.0,4.0,3.0,0.5,0.0,2.0,2.0,False,True,False,shared_channel_graph_augmented_spd_v3,4.0,64.0,16.0,adaptive,0.1,covariance,16.0,,,,,,,,,,
2026-07-16 09:12:37,stew,ms_tgc_spddsbn,ms_tgc_spddsbn,single_session,48,0.8510416666666666,0.1225423287702071,0.8510416666666667,0.1225423287702071,0.8493968645012595,0.1247439570196112,0.9167824074074076,0.1034072131182962,0.9250000000000002,0.0651476976699845,0.84375,0.1169260035549347,,128.0,outputs/cache/stew_single_session_all_s1_128hz_1s.npz,outputs/stew_single_session_ms_tgc_spddsbn,30,64,0.001,0.0001,42,True,True,,,,,,0.2,0.125,0.2,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,128.0,16.0,4.0,3.0,0.5,0.0,2.0,2.0,False,True,False,shared_channel_graph_augmented_spd_v3,4.0,64.0,16.0,adaptive,0.1,augmented,16.0,,,,,,,,,,
2026-07-16 09:17:09,stew,mstgc_graph_prior,mstgc_graph_prior,single_session,48,0.8267361111111112,0.1249463044640055,0.8267361111111112,0.1249463044640055,0.8248719104282731,0.1275142993683888,0.8939583333333333,0.1130495000149847,0.8868055555555556,0.0882777735042348,0.8270833333333333,0.1237048745243592,,128.0,outputs/cache/stew_single_session_all_s1_128hz_1s.npz,outputs/stew_single_session_mstgc_graph_prior,30,64,0.001,0.0001,42,True,True,,,,,,0.2,0.125,0.2,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,128.0,16.0,4.0,3.0,0.5,0.0,2.0,2.0,False,True,False,shared_channel_graph_augmented_spd_v3,4.0,64.0,16.0,prior,0.1,augmented,16.0,,,,,,,,,,
2026-07-16 09:21:41,stew,mstgc_graph_plv,mstgc_graph_plv,single_session,48,0.8180555555555555,0.1244293514994689,0.8180555555555555,0.124429351499469,0.8161677192284124,0.1269141601124281,0.8939120370370371,0.1078877578765241,0.8799603174603176,0.0844152281910723,0.8270833333333334,0.1198218239868935,,128.0,outputs/cache/stew_single_session_all_s1_128hz_1s.npz,outputs/stew_single_session_mstgc_graph_plv,30,64,0.001,0.0001,42,True,True,,,,,,0.2,0.125,0.2,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,128.0,16.0,4.0,3.0,0.5,0.0,2.0,2.0,False,True,False,shared_channel_graph_augmented_spd_v3,4.0,64.0,16.0,plv,0.1,augmented,16.0,,,,,,,,,,
